0 1.362e-06
100 0.000109984
200 0.00015306
300 0.000209277
400 0.000248019
500 0.000316889
600 0.000369629
700 0.000428986
800 0.000512918
900 0.000545654
1000 0.000606636
1100 0.000666327
1200 0.000720873
1300 0.000781575
1400 0.000873988
1500 0.000894514
1600 0.000959219
1700 0.00101523
1800 0.00110172
1900 0.00113535
2000 0.00119357
2100 0.00127488
2200 0.00131343
2300 0.001375
2400 0.00146073
2500 0.00149734
2600 0.00155914
2700 0.00162279
2800 0.00169075
2900 0.00176462
3000 0.00183205
3100 0.00193497
3200 0.00196892
3300 0.00203392
3400 0.00209681
3500 0.00219952
3600 0.00304845
3700 0.0031554
3800 0.00276911
3900 0.0025024
